household_key,category_total,quantity_average,quantity_min,quantity_max,sales_average,sales_total,sales_min,sales_max,coupon_total,coupon_average,coupon_min,coupon_max,num_national_average,num_national_min,num_national_max,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,PAlive,clv,cluster
926,34,42.83870967741935,1,271,88.8551612903226,5509.02,494.0800000000006,1.3800000000000001,-5.05,-0.0814516129032258,-4,0,22.870967741935484,0,186,35-44,U,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9985952988947161,4783.124037746716,4
929,31,51.98360655737705,1,322,74.73573770491804,4558.88,442.52000000000004,0.4,-16.09,-0.26377049180327866,-3.5,0,28.59016393442623,0,120,45-54,B,25-34K,Renter,1 Adult Kids,2,1,0.9992178726854002,4186.72954448114,4
932,33,45.88333333333333,1,207,97.20716666666665,5832.429999999999,418.9899999999998,1.98,-6.9,-0.115,-3.5,0,24.45,1,125,19-24,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,0.986076226906205,2414.0211040638014,4
934,33,92.63076923076923,1,497,162.33800000000002,10551.970000000001,704.23,1.5,-33.45,-0.5146153846153846,-6.3999999999999995,0,46.87692307692308,0,331,45-54,U,Under 15K,Unknown,Single Female,1,None/Unknown,0.9997349874516771,10178.769158380199,1
939,33,61.01587301587302,2,479,82.43158730158731,5193.1900000000005,550.6500000000001,2.49,-11.08,-0.17587301587301588,-5.83,0,19.444444444444443,1,125,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9998481463908864,5065.357096887841,4
941,31,12.473684210526315,1,34,35.51298245614035,2024.24,129.98,1,-1,-0.017543859649122806,-1,0,9.807017543859649,1,26,19-24,A,200-249K,Unknown,2 Adults No Kids,2,None/Unknown,0.9999303909228999,1990.538554631915,2
946,31,25.413793103448278,1,112,43.631379310344826,2530.62,192.39000000000004,1,-3.55,-0.061206896551724135,-2.55,0,14.758620689655173,0,89,19-24,U,Under 15K,Unknown,Single Female,1,None/Unknown,0.9998518450046536,2469.2271660701713,2
947,30,23.61111111111111,1,249,41.49666666666668,2240.8200000000006,375.83000000000027,0.6900000000000001,-35.58,-0.6588888888888889,-7.5,0,14.814814814814815,0,125,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown,0.9999284675396218,2203.0919179376538,2
949,34,35.738461538461536,1,182,70.66230769230769,4593.05,294.85000000000014,0.5,-37.68,-0.5796923076923076,-12.489999999999998,0,21.369230769230768,0,103,25-34,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9996068302531634,4375.970188905577,4
955,30,40.85964912280702,1,225,64.80614035087719,3693.95,305.25000000000006,1.58,-9.950000000000001,-0.17456140350877195,-3.4000000000000004,0,24.526315789473685,0,152,19-24,U,Under 15K,Unknown,Single Female,1,None/Unknown,1.0000000000000568,3657.734803942357,4
956,33,44.625,1,229,117.16484375,7498.55,724.1700000000002,1,-3.2,-0.05,-1.35,0,27.546875,0,109,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1.0000000000001705,7425.034804048181,1
960,30,16.428571428571427,1,128,49.244693877551015,2412.99,213.14999999999998,0.79,-1.5,-0.030612244897959183,-1.5,0,9.918367346938776,0,54,35-44,A,125-149K,Homeowner,2 Adults Kids,5+,3+,0.9999327196407019,2373.3651492950876,2
968,33,80.98412698412699,1,442,155.04507936507937,9767.840000000002,966.7800000000004,1.49,-12.79,-0.203015873015873,-6.29,0,31.571428571428573,0,138,35-44,B,35-49K,Renter,1 Adult Kids,2,1,1.000000000000142,9672.07686288254,1
971,32,24.703125,1,88,57.12109375,3655.75,357.60000000000014,4.050000000000001,0,0,0,0,14.09375,0,56,25-34,A,35-49K,Homeowner,2 Adults Kids,3,1,0.9999999999999147,3619.909313694622,4
973,33,79.26984126984127,1,1336,210.10174603174576,13236.409999999983,3324.619999999982,2.79,-9.5,-0.15079365079365079,-5.5,0,50.15873015873016,1,704,35-44,A,50-74K,Homeowner,2 Adults Kids,4,2,0.9999321562742542,13018.320140382324,3
976,33,38.333333333333336,1,290,97.05793650793653,6114.6500000000015,646.0900000000008,1.69,-14,-0.22222222222222224,-4,0,23.952380952380953,0,233,25-34,A,200-249K,Homeowner,2 Adults Kids,5+,3+,0.9995690744701214,5804.568763948295,4
979,33,85.12307692307692,1,384,178.86,11625.900000000001,790.2200000000001,-17.940000000000012,-419.14,-6.448307692307693,-125.84,0,61.2,1,340,35-44,B,35-49K,Homeowner,1 Adult Kids,2,1,0.9999292902911965,11431.0916718927,3
981,27,11.622222222222222,1,42,30.980222222222224,1394.1100000000001,111.97,2.29,0,0,0,0,6.911111111111111,0,35,45-54,A,25-34K,Homeowner,Single Female,2,None/Unknown,0.9975950251291644,1112.8134230625622,2
982,33,105.86363636363636,1,416,232.7074242424243,15358.690000000004,863.5100000000012,1.99,-192.36,-2.9145454545454546,-33.89,0,65.0909090909091,1,234,45-54,U,35-49K,Unknown,2 Adults Kids,4,2,0.9999197068164367,15086.97647072524,3
983,33,28.215384615384615,1,115,58.07507692307692,3774.8799999999997,236.4399999999999,1.59,-41.65,-0.6407692307692308,-3.4,0,16.307692307692307,0,59,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,1.000000000000071,3737.8713725755756,4
986,23,18.767441860465116,1,83,40.51720930232558,1742.24,197.17000000000004,0.6900000000000001,0,0,0,0,9.767441860465116,0,49,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown,0.997991097245863,1436.566896248672,2
992,23,5.95,1,33,16.73425,669.37,80.64999999999999,1,0,0,0,0,4.775,0,29,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,1.000000000000071,662.8075490243168,2
993,32,27.24561403508772,1,169,52.22157894736842,2976.63,218.92999999999998,0.6900000000000001,-14,-0.2456140350877193,-3,0,17.82456140350877,0,141,55-64,A,50-74K,Homeowner,1 Adult Kids,5+,3+,0.998803273151501,2632.4187352451954,2
996,29,20.80392156862745,1,73,42.81058823529411,2183.3399999999997,218.16999999999993,0.89,-42,-0.8235294117647058,-25,0,11,0,57,55-64,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0.999999999999929,2161.9347058669896,2
997,33,29.475409836065573,1,179,72.4155737704918,4417.35,293.8500000000001,0.59,-1.5,-0.02459016393442623,-1,0,13.344262295081966,0,61,45-54,U,75-99K,Homeowner,Single Male,1,None/Unknown,1.0000000000000284,4374.042647071252,4
1001,32,29.93103448275862,0,213,70.11655172413793,4066.7600000000007,588.7600000000004,0,-15.24,-0.26275862068965516,-3.8,0,14.482758620689655,0,85,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0.9999342140199223,4000.571651226875,4
1003,31,19.527272727272727,1,93,47.51836363636364,2613.51,296.22999999999996,1.29,-3.5,-0.06363636363636363,-2.5,0,9.018181818181818,0,54,35-44,U,25-34K,Unknown,Single Female,1,None/Unknown,0.9946051963621759,1681.0135509509826,2
1004,29,20,1,81,50.52346153846154,2627.22,225.4299999999999,0.96,0,0,0,0,11.653846153846153,0,68,25-34,U,15-24K,Unknown,Single Male,1,None/Unknown,0.9998192949342155,2555.287599794551,2
1012,33,16.307692307692307,1,69,31.784769230769232,2066.01,115.74999999999999,0.99,-2,-0.03076923076923077,-2,0,9.892307692307693,0,37,35-44,A,35-49K,Unknown,Unknown,5+,3+,0.8748527991631111,151.37235453874115,2
1014,34,29.983870967741936,1,176,63.015,3906.9300000000003,375.83000000000027,0.75,-8.64,-0.1393548387096774,-4.5,0,16.20967741935484,0,126,45-54,A,15-24K,Unknown,2 Adults Kids,4,2,0.9986986284145724,3423.1480094807357,4
1015,29,41.214285714285715,0,473,66.99214285714285,3751.5599999999995,332.7099999999996,-3,-19.2,-0.34285714285714286,-3.55,0,12.946428571428571,0,68,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0.9999320951407348,3689.724974487998,4
1018,31,14.472727272727273,1,109,36.89363636363637,2029.15,210.58,0.6900000000000001,-13.64,-0.248,-6,0,8.363636363636363,0,55,45-54,A,35-49K,Homeowner,2 Adults Kids,5+,3+,0.9996091940548056,1933.686744942319,2
1020,34,55.26470588235294,1,332,138.89308823529413,9444.730000000001,705.8000000000011,0.53,-13.18,-0.1938235294117647,-4.68,0,36.19117647058823,0,214,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,1.0000000000000853,9352.134607922872,1
1021,32,15.368421052631579,1,95,36.53719298245614,2082.62,188.9,1,-3.5,-0.06140350877192982,-2.5,0,8.578947368421053,0,44,35-44,A,50-74K,Homeowner,2 Adults Kids,5+,3+,0.99976040639619,2013.9492216716803,2
1024,32,68.92063492063492,1,546,149.50555555555556,9418.85,1024.6999999999996,1.49,-75.18,-1.1933333333333334,-32.5,0,28.015873015873016,1,153,25-34,A,Under 15K,Homeowner,2 Adults Kids,4,2,0.9996223077113535,8987.07349757982,1
1031,30,22.70689655172414,1,95,56.20862068965517,3260.1,200.84000000000003,1.99,-2,-0.034482758620689655,-2,0,13.051724137931034,0,68,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,1.4128462144078934e-11,31.96176470632945,2
1038,30,21.49056603773585,1,144,30.295283018867927,1605.65,168.1,0.89,0,0,0,0,8.90566037735849,0,72,55-64,U,Under 15K,Probable Renter,Single Male,1,None/Unknown,0.9959605871760376,1132.4607042109974,2
1040,30,34.016666666666666,1,164,93.76416666666668,5625.850000000001,447.5000000000003,0.99,-14.25,-0.2375,-7.5,0,25.966666666666665,0,138,25-34,B,100-124K,Unknown,Single Male,1,None/Unknown,0.9999254361254414,5529.464776049369,4
1041,33,55.984375,1,314,112.23484375000001,7183.030000000001,675.7400000000007,0.99,-5.6,-0.0875,-2,0,28.46875,0,172,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown,1.0000000000000568,7112.608137295327,1
1042,33,45.878787878787875,1,207,74.68530303030303,4929.23,247.57000000000005,0.5,-14.35,-0.21742424242424244,-3,0,21.757575757575758,0,119,25-34,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9992249479689932,4529.819625595074,4
1045,31,31.34426229508197,2,118,59.29065573770491,3616.7299999999996,190.48000000000002,1.98,-0.55,-0.009016393442622951,-0.55,0,18.442622950819672,0,78,25-34,A,Under 15K,Homeowner,Single Male,2,None/Unknown,0.9999244045963783,3554.4022157318914,4
1053,28,40.55102040816327,0,385,92.55938775510207,4535.410000000001,663.1400000000003,0,-6.11,-0.12469387755102042,-6.11,0,25.142857142857142,0,265,55-64,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9996419393117992,4335.700795028381,4
1057,28,72.52941176470588,0,427,161.3345098039216,8228.060000000001,714.3900000000007,0,-3.25,-0.06372549019607843,-2.5,0,33.07843137254902,0,163,35-44,U,50-74K,Unknown,Single Male,1,None/Unknown,0.9999279221072247,8089.088301175824,1
1060,30,43.836363636363636,1,261,110.44527272727274,6074.490000000001,422.78000000000003,0.2,0,0,0,0,31.6,0,139,35-44,B,35-49K,Renter,2 Adults No Kids,2,None/Unknown,0.9788328851315252,1929.898292432141,4
1062,28,18.93877551020408,0,183,30.518571428571427,1495.4099999999999,128.85999999999999,0,-3.35,-0.06836734693877551,-3,0,9.020408163265307,0,106,65+,U,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,1.0000000000001492,1480.7491176691524,2
1066,31,37.625,1,151,55.135714285714286,3087.6,195.5499999999999,-7.16,-29.81,-0.5323214285714286,-11,0,19.035714285714285,1,118,35-44,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,0.9996605644142189,2956.95967773055,2
1069,26,28.32,1,204,68.3906,3419.53,443.28000000000003,1.29,-0.75,-0.015,-0.75,0,11.4,0,67,25-34,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,0.9917614561311893,1856.5107063556486,2
1070,33,29.109375,0,220,60.280625,3857.96,220.43000000000015,0,-5.1,-0.0796875,-2,0,17.90625,1,95,35-44,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9997356280557611,3721.7443828983914,4
1074,34,52.84375,1,437,115.80093750000003,7411.260000000002,627.1000000000005,2.5,-12.49,-0.19515625,-6.99,0,29.515625,0,219,45-54,A,35-49K,Homeowner,2 Adults Kids,4,2,0.9996044684294934,7059.379829171765,1
1076,32,12.163636363636364,1,52,40.72745454545455,2240.01,238.41000000000008,1,-1,-0.01818181818181818,-1,0,8.818181818181818,0,36,25-34,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,1.0000000000000142,2218.049117650209,2
1081,33,53.95238095238095,1,203,161.02698412698416,10144.7,819.6,0.99,-23.13,-0.36714285714285716,-7.4799999999999995,0,36.15873015873016,0,159,55-64,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9970194392070992,7738.681184218644,1
1082,29,29.823529411764707,1,309,36.97450980392158,1885.7000000000005,309.5700000000001,0.59,-4.5,-0.08823529411764706,-3,0,7.862745098039215,0,46,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown,1.0000000000000142,1867.2127451006916,2
1084,30,21.4,1,133,43.48709090909091,2391.79,196.90999999999994,0.59,-2,-0.03636363636363636,-1,0,12.127272727272727,0,44,25-34,U,35-49K,Unknown,2 Adults Kids,3,1,1.0000000000000568,2368.341078444833,2
1091,32,22.80327868852459,1,108,63.59081967213115,3879.04,286.24,1.5,-1.54,-0.025245901639344263,-0.99,0,15.737704918032787,0,76,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0.5598724115191908,85.33158807354882,2
1094,32,41.43333333333333,1,223,97.90533333333335,5874.320000000001,480.25999999999993,0.5,-11.25,-0.1875,-2.65,0,21.666666666666668,0,93,45-54,A,75-99K,Homeowner,2 Adults Kids,5+,3+,0.9998590966757525,5735.907780072027,4
1103,33,31.317460317460316,1,199,79.29126984126984,4995.3499999999995,441.32999999999987,1.59,-5.5,-0.0873015873015873,-1.5,0,21.6984126984127,0,158,35-44,A,50-74K,Homeowner,2 Adults Kids,3,1,0.9996915114591313,4798.3523101198525,4
1113,31,34.224137931034484,1,191,73.27827586206897,4250.14,339.9800000000002,1.67,-52.64,-0.9075862068965518,-6.99,0,18.775862068965516,0,145,45-54,A,50-74K,Homeowner,2 Adults Kids,3,1,0.9999281320719143,4178.442361271315,4
1120,30,15.518518518518519,1,70,30.666111111111114,1655.97,160.55000000000004,2.26,-5.1,-0.09444444444444444,-2.35,0,8.944444444444445,0,34,35-44,B,Under 15K,Renter,2 Adults Kids,4,2,0.9998572074695933,1616.6504392989355,2
1123,29,25.358490566037737,1,134,73.79830188679246,3911.31,372.7100000000001,2.25,-4.5,-0.08490566037735849,-2.5,0,15.60377358490566,0,102,55-64,A,15-24K,Unknown,Single Female,2,None/Unknown,0.980021721611918,1291.9233631071786,2
1128,32,23.419354838709676,1,117,44.582741935483874,2764.13,202.24999999999997,0.65,-2.5,-0.04032258064516129,-2.5,0,11.46774193548387,0,67,25-34,U,75-99K,Unknown,2 Adults Kids,3,1,0.9999294689675415,2717.861329708182,2
1130,34,51.656716417910445,1,217,97.21313432835821,6513.280000000001,397.41,0.34,-69.05,-1.0305970149253731,-20.25,0,21.62686567164179,0,87,55-64,U,25-34K,Renter,2 Adults Kids,3,1,1.000000000000071,6449.424313771311,1
1131,32,22.54237288135593,1,93,51.13186440677966,3016.78,218.64000000000001,0.99,-8,-0.13559322033898305,-6,0,12.457627118644067,0,44,45-54,B,50-74K,Homeowner,2 Adults Kids,3,1,0.9999335322337143,2967.4795517597927,2
1135,29,8.369565217391305,0,58,14.248913043478261,655.45,64.84,0,-67.42999999999999,-1.4658695652173912,-24.669999999999998,0,4.043478260869565,0,30,45-54,U,50-74K,Unknown,Unknown,2,1,0.9996111688418228,624.732474448759,2
1137,24,19.5609756097561,0,109,50.3629268292683,2064.88,505.02,0,0,0,0,0,8.829268292682928,0,51,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown,0.9997456899418334,1993.9284718653662,2
1138,30,45.62264150943396,1,550,85.7522641509434,4544.870000000001,583.6499999999999,1.55,-1.5,-0.02830188679245283,-1,0,16.67924528301887,0,147,35-44,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,1.000000000000142,4500.312451044342,4
1142,33,74.203125,2,277,209.5535937500001,13411.430000000006,2050.010000000002,2.7,-44.83,-0.70046875,-8.48,0,37.46875,0,196,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999249996945473,13181.08683825011,3
1146,31,67.23333333333333,1,319,126.7855,7607.13,664.6399999999998,0.99,-56.37,-0.9395,-6.25,0,31.416666666666668,0,138,35-44,B,35-49K,Homeowner,1 Adult Kids,4,3+,1.0000000000001537,7532.5502942333815,1
1147,28,29.84313725490196,1,156,74.05607843137255,3776.86,343.19,1.1500000000000001,-2.5,-0.049019607843137254,-2.5,0,16.19607843137255,0,79,19-24,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,0.999933744993947,3715.2167896953815,4
1151,31,19.272727272727273,1,165,50.18963636363636,2760.43,569.1399999999998,1.49,0,0,0,0,10.436363636363636,0,113,45-54,U,Under 15K,Probable Renter,Single Male,1,None/Unknown,0.9997429470234954,2664.865792392343,2
1154,30,32.85964912280702,1,404,66.35964912280701,3782.4999999999995,656.5899999999996,1,-21.05,-0.36929824561403507,-8.5,0,17,0,147,45-54,A,35-49K,Homeowner,Unknown,2,None/Unknown,0.9999999999999574,3745.4166666506953,4
1158,33,24.833333333333332,1,216,43.4225,2605.35,313.0500000000001,0.25,-8,-0.13333333333333333,-5,0,11.083333333333334,0,109,45-54,U,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999999999999645,2579.807352932009,2
1159,32,29.88135593220339,1,297,66.90237288135594,3947.2400000000007,718.4900000000005,-0.8,-2.6,-0.04406779661016949,-1,0,20.1864406779661,0,161,45-54,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9996817990097054,3788.0068165990133,4
1160,30,48.30357142857143,1,237,77.06142857142858,4315.4400000000005,452.09,1.5,0,0,0,0,17.857142857142858,0,86,65+,U,35-49K,Homeowner,Single Female,1,None/Unknown,0.9999999999999574,4273.131764687661,4
1163,32,27.546875,1,126,62.0446875,3970.86,219.70999999999995,2.99,-7.2,-0.1125,-2,0,15.78125,0,68,35-44,U,Under 15K,Unknown,Unknown,1,None/Unknown,0.9914178689339394,2115.973666325858,2
1164,28,37.76,1,183,94.0462,4702.31,477.24,1.58,-3,-0.06,-3,0,22.48,0,115,25-34,U,15-24K,Unknown,Single Male,1,None/Unknown,1.0000000000000568,4656.208921595091,4
1166,32,67.984375,1,334,137.0415625,8770.66,510.3300000000002,1,-455.7,-7.1203125,-47.480000000000004,0,42.328125,1,219,45-54,A,125-149K,Homeowner,2 Adults Kids,3,1,1.0000000000001208,8684.673137359798,1
1167,33,39.515151515151516,1,300,94.31575757575757,6224.84,460.78000000000026,0.79,-3.55,-0.05378787878787879,-1,0,22.106060606060606,0,126,35-44,U,50-74K,Homeowner,2 Adults Kids,4,2,0.9997375463714744,6006.177840092498,4
1169,32,40.868852459016395,1,170,83.63950819672131,5102.01,536.2500000000005,1.3900000000000001,-5,-0.08196721311475409,-2,0,23.672131147540984,0,107,19-24,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9993581747508472,4747.296799033452,4
1172,31,26.82456140350877,1,150,74.29666666666667,4234.91,575.4900000000001,0.79,-0.3,-0.005263157894736842,-0.3,0,14.052631578947368,0,101,25-34,B,50-74K,Unknown,Single Male,1,None/Unknown,0.9999315095009906,4164.865900129106,4
1174,31,21.689655172413794,1,95,36.9598275862069,2143.67,153.24,0.99,-1,-0.017241379310344827,-1,0,11.586206896551724,0,51,25-34,U,Under 15K,Unknown,2 Adults Kids,5+,3+,0.9991799648765491,1961.780718114708,2
1175,33,30.766666666666666,1,178,94.94316666666667,5696.59,364.24000000000007,1.49,-3,-0.05,-1.5,0,24.4,0,138,25-34,A,50-74K,Homeowner,Single Female,2,None/Unknown,0.9994515850118407,5347.4774027786825,4
1178,32,29.949152542372882,1,145,68.61915254237289,4048.53,374.56000000000006,2.6500000000000004,-13.89,-0.23542372881355933,-4.5,0,12.830508474576272,0,73,45-54,U,15-24K,Unknown,Single Female,1,None/Unknown,0.9997027413823768,3893.1124081421563,4
1179,31,51.67741935483871,1,233,130.14725806451614,8069.130000000001,535.0900000000001,1,-36.68,-0.5916129032258065,-19.98,0,33.596774193548384,1,152,35-44,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1.0000000000000284,7990.020882375645,1
1186,34,25.666666666666668,1,314,91.23222222222225,5747.630000000002,795.1500000000008,1.49,-5.1,-0.08095238095238096,-2,0,18.46031746031746,0,221,45-54,A,50-74K,Homeowner,1 Adult Kids,5+,3+,0.9997805756272805,5569.08146555421,4
1188,34,39.69230769230769,1,204,55.55830769230769,3611.29,270.5300000000003,0.35000000000000003,-8.69,-0.1336923076923077,-3.9000000000000004,0,22.984615384615385,0,125,45-54,U,35-49K,Renter,Unknown,1,None/Unknown,0.9994480877554035,3388.850393358412,2
1190,33,21.861538461538462,1,148,42.16369230769231,2740.64,152.3600000000001,0.5,-11.6,-0.17846153846153845,-3.75,0,12.938461538461539,0,101,25-34,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999999999999929,2713.770980390226,2
1197,32,37.36507936507937,1,185,105.54777777777777,6649.509999999999,430.2899999999999,-34.71999999999999,-261.34,-4.148253968253968,-130.79,0,26.41269841269841,0,123,35-44,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9992717965560367,6137.391744929253,1
1218,31,22.766666666666666,1,162,44.2785,2656.71,182.72999999999996,0.89,-33.08,-0.5513333333333333,-4.85,0,13.816666666666666,1,93,45-54,A,35-49K,Homeowner,2 Adults Kids,4,2,0.9988388206576478,2356.976572849345,2
1219,28,9.372549019607844,1,56,16.060392156862743,819.0799999999999,121.61999999999998,0.75,-4,-0.0784313725490196,-4,0,4.980392156862745,0,27,19-24,A,15-24K,Homeowner,2 Adults Kids,3,1,0.999848242953663,798.9255458139802,2
1222,33,42.078125,1,156,90.256875,5776.44,382.6100000000001,2.49,-48.97,-0.76515625,-14.190000000000001,0,25.296875,0,105,45-54,U,15-24K,Homeowner,Single Female,1,None/Unknown,0.9998423234732151,5631.020263552878,4
